data,汇率
2016-09-26,6.6683
2016-09-27,6.6691
2016-09-28,6.6730
2016-09-29,6.6650
2016-09-30,6.6685
2016-10-01,6.6685
2016-10-02,6.6685
2016-10-03,6.6685
2016-10-04,6.6685
2016-10-05,6.6685
2016-10-06,6.6685
2016-10-07,6.6685
2016-10-08,6.6685
2016-10-09,6.6685
2016-10-10,6.6685
2016-10-11,6.7190
2016-10-12,6.7180
2016-10-13,6.7248
2016-10-14,6.7277
2016-10-15,6.7277
2016-10-16,6.7277
2016-10-17,6.7350
2016-10-18,6.7401
2016-10-19,6.7370
2016-10-20,6.7439
2016-10-21,6.7654
2016-10-22,6.7654
2016-10-23,6.7654
2016-10-24,6.7728
2016-10-25,6.7780
2016-10-26,6.7706
2016-10-27,6.7819
2016-10-28,6.7760
2016-10-29,6.7760
2016-10-30,6.7760
2016-10-31,6.7735
2016-11-01,6.7630
2016-11-02,6.7606
2016-11-03,6.7612
2016-11-04,6.7534
2016-11-05,6.7534
2016-11-06,6.7534
2016-11-07,6.7740
2016-11-08,6.7840
2016-11-09,6.7769
2016-11-10,6.7987
2016-11-11,6.7987
2016-11-12,6.7987
2016-11-13,6.7987
2016-11-14,6.8447
2016-11-15,6.8556
2016-11-16,6.8770
2016-11-17,6.8674
2016-11-18,6.8873
2016-11-19,6.8873
2016-11-20,6.8873
2016-11-21,6.8918
2016-11-22,6.8880
2016-11-23,6.9195
2016-11-24,6.9195
2016-11-25,6.9176
2016-11-26,6.9176
2016-11-27,6.9176
2016-11-28,6.9055
2016-11-29,6.8933
2016-11-30,6.8837
2016-12-01,6.8830
2016-12-02,6.8830
2016-12-03,6.8830
2016-12-04,6.8830
2016-12-05,6.8775
2016-12-06,6.8790
2016-12-07,6.8780
2016-12-08,6.8771
2016-12-09,6.9042
2016-12-10,6.9042
2016-12-11,6.9042
2016-12-12,6.9045
2016-12-13,6.8984
2016-12-14,6.9025
2016-12-15,6.9410
2016-12-16,6.9580
2016-12-17,6.9580
2016-12-18,6.9580
2016-12-19,6.9506
2016-12-20,6.9470
2016-12-21,6.9390
2016-12-22,6.9473
2016-12-23,6.9432
2016-12-24,6.9432
2016-12-25,6.9432
2016-12-26,6.9432
2016-12-27,6.9491
2016-12-28,6.9559
2016-12-29,6.9535
2016-12-30,6.9430
2016-12-31,6.9430
2017-01-01,6.9430
2017-01-02,6.9430
2017-01-03,6.9575
2017-01-04,6.9322
2017-01-05,6.8870
2017-01-06,6.9176
2017-01-07,6.9176
2017-01-08,6.9176
2017-01-09,6.9350
2017-01-10,6.9180
2017-01-11,6.9365
2017-01-12,6.8890
2017-01-13,6.8985
2017-01-14,6.8985
2017-01-15,6.8985
2017-01-16,6.8985
2017-01-17,6.8520
2017-01-18,6.8360
2017-01-19,6.8680
2017-01-20,6.8680
2017-01-21,6.8680
2017-01-22,6.8680
2017-01-23,6.8514
2017-01-24,6.8555
2017-01-25,6.8812
2017-01-26,6.8768
2017-01-27,6.8768
2017-01-28,6.8768
2017-01-29,6.8768
2017-01-30,6.8768
2017-01-31,6.8768
2017-02-01,6.8768
2017-02-02,6.8768
2017-02-03,6.8650
2017-02-04,6.8650
2017-02-05,6.8650
2017-02-06,6.8600
2017-02-07,6.8821
2017-02-08,6.8700
2017-02-09,6.8660
2017-02-10,6.8775
2017-02-11,6.8775
2017-02-12,6.8775
2017-02-13,6.8776
2017-02-14,6.8649
2017-02-15,6.8685
2017-02-16,6.8517
2017-02-17,6.8640
2017-02-18,6.8640
2017-02-19,6.8640
2017-02-20,6.8640
2017-02-21,6.8810
2017-02-22,6.8765
2017-02-23,6.8622
2017-02-24,6.8645
2017-02-25,6.8645
2017-02-26,6.8645
2017-02-27,6.8675
2017-02-28,6.8665
2017-03-01,6.8794
2017-03-02,6.8868
2017-03-03,6.8954
2017-03-04,6.8954
2017-03-05,6.8954
2017-03-06,6.8955
2017-03-07,6.9000
2017-03-08,6.9113
2017-03-09,6.9086
2017-03-10,6.9050
2017-03-11,6.9050
2017-03-12,6.9050
2017-03-13,6.9050
2017-03-14,6.9130
2017-03-15,6.9132
2017-03-16,6.9130
2017-03-17,6.9000
2017-03-18,6.9000
2017-03-19,6.9000
2017-03-20,6.9050
2017-03-21,6.8830
2017-03-22,6.8785
2017-03-23,6.8843
2017-03-24,6.8803
2017-03-25,6.8803
2017-03-26,6.8803
2017-03-27,6.8687
2017-03-28,6.8779
2017-03-29,6.8879
2017-03-30,6.8870
2017-03-31,6.8832
2017-04-01,6.8832
2017-04-02,6.8832
2017-04-03,6.8832
2017-04-04,6.8832
2017-04-05,6.8920
2017-04-06,6.8955
2017-04-07,6.8978
2017-04-08,6.8978
2017-04-09,6.8978
2017-04-10,6.8988
2017-04-11,6.8893
2017-04-12,6.8890
2017-04-13,6.8865
2017-04-14,6.8835
2017-04-15,6.8835
2017-04-16,6.8835
2017-04-17,6.8800
2017-04-18,6.8778
2017-04-19,6.8860
2017-04-20,6.8800
2017-04-21,6.8845
2017-04-22,6.8845
2017-04-23,6.8845
2017-04-24,6.8840
2017-04-25,6.8824
2017-04-26,6.8918
2017-04-27,6.8958
2017-04-28,6.8900
2017-04-29,6.8900
2017-04-30,6.8900
2017-05-01,6.8900
2017-05-02,6.8949
2017-05-03,6.8968
2017-05-04,6.8959
2017-05-05,6.9021
2017-05-06,6.9021
2017-05-07,6.9021
2017-05-08,6.9040
2017-05-09,6.9060
2017-05-10,6.9011
2017-05-11,6.9033
2017-05-12,6.8972
2017-05-13,6.8972
2017-05-14,6.8972
2017-05-15,6.8900
2017-05-16,6.8840
2017-05-17,6.8773
2017-05-18,6.8880
2017-05-19,6.8830
2017-05-20,6.8830
2017-05-21,6.8830
2017-05-22,6.8828
2017-05-23,6.8880
2017-05-24,6.8883
2017-05-25,6.8672
2017-05-26,6.8525
2017-05-27,6.8525
2017-05-28,6.8525
2017-05-29,6.8525
2017-05-30,6.8525
2017-05-31,6.8098
2017-06-01,6.8029
2017-06-02,6.8085
2017-06-03,6.8085
2017-06-04,6.8085
2017-06-05,6.8030
2017-06-06,6.7945
2017-06-07,6.7935
2017-06-08,6.7990
2017-06-09,6.7970
2017-06-10,6.7970
2017-06-11,6.7970
2017-06-12,6.7974
2017-06-13,6.7981
2017-06-14,6.7888
2017-06-15,6.8061
2017-06-16,6.8097
2017-06-17,6.8097
2017-06-18,6.8097
2017-06-19,6.8180
2017-06-20,6.8285
2017-06-21,6.8275
2017-06-22,6.8275
2017-06-23,6.8345
2017-06-24,6.8345
2017-06-25,6.8345
2017-06-26,6.8382
2017-06-27,6.8100
2017-06-28,6.7984
2017-06-29,6.7840
2017-06-30,6.7793
2017-07-01,6.7793
2017-07-02,6.7793
2017-07-03,6.7984
2017-07-04,6.7984
2017-07-05,6.7995
2017-07-06,6.7990
2017-07-07,6.8039
2017-07-08,6.8039
2017-07-09,6.8039
2017-07-10,6.8026
2017-07-11,6.8010
2017-07-12,6.7865
2017-07-13,6.7825
2017-07-14,6.7741
2017-07-15,6.7741
2017-07-16,6.7741
2017-07-17,6.7690
2017-07-18,6.7451
2017-07-19,6.7511
2017-07-20,6.7570
2017-07-21,6.7663
2017-07-22,6.7663
2017-07-23,6.7663
2017-07-24,6.7488
2017-07-25,6.7495
2017-07-26,6.7530
2017-07-27,6.7410
2017-07-28,6.7362
2017-07-29,6.7362
2017-07-30,6.7362
2017-07-31,6.7240
2017-08-01,6.7170
2017-08-02,6.7200
2017-08-03,6.7150
2017-08-04,6.7272
2017-08-05,6.7272
2017-08-06,6.7272
2017-08-07,6.7207
2017-08-08,6.7049
2017-08-09,6.6720
2017-08-10,6.6460
2017-08-11,6.6612
2017-08-12,6.6612
2017-08-13,6.6612
2017-08-14,6.6695
2017-08-15,6.6845
2017-08-16,6.6900
2017-08-17,6.6730
2017-08-18,6.6700
2017-08-19,6.6700
2017-08-20,6.6700
2017-08-21,6.6630
2017-08-22,6.6600
2017-08-23,6.6569
2017-08-24,6.6600
2017-08-25,6.6465
2017-08-26,6.6465
2017-08-27,6.6465
2017-08-28,6.6084
2017-08-29,6.5945
2017-08-30,6.5918
2017-08-31,6.5888
2017-09-01,6.5552
2017-09-02,6.5552
2017-09-03,6.5552
2017-09-04,6.5552
2017-09-05,6.5345
2017-09-06,6.5221
2017-09-07,6.4830
2017-09-08,6.4773
2017-09-09,6.4773
2017-09-10,6.4773
2017-09-11,6.5254
2017-09-12,6.5334
2017-09-13,6.5400
2017-09-14,6.5520
2017-09-15,6.5500
2017-09-16,6.5500
2017-09-17,6.5500
2017-09-18,6.5725
2017-09-19,6.5800
2017-09-20,6.5700
2017-09-21,6.5861
2017-09-22,6.5899
2017-09-23,6.5899
2017-09-24,6.5899
2017-09-25,6.6189
2017-09-26,6.6371
2017-09-27,6.6400
2017-09-28,6.6591
2017-09-29,6.6533
2017-09-30,6.6533
2017-10-01,6.6533
2017-10-02,6.6533
2017-10-03,6.6533
2017-10-04,6.6533
2017-10-05,6.6533
2017-10-06,6.6533
2017-10-07,6.6533
2017-10-08,6.6533
2017-10-09,6.6533
2017-10-10,6.5712
2017-10-11,6.5870
2017-10-12,6.5855
2017-10-13,6.5785
2017-10-14,6.5785
2017-10-15,6.5785
2017-10-16,6.5885
2017-10-17,6.6220
2017-10-18,6.6250
2017-10-19,6.6126
2017-10-20,6.6185
2017-10-21,6.6185
2017-10-22,6.6185
2017-10-23,6.6380
2017-10-24,6.6335
2017-10-25,6.6350
2017-10-26,6.6392
2017-10-27,6.6498
2017-10-28,6.6498
2017-10-29,6.6498
2017-10-30,6.6498
2017-10-31,6.6328
2017-11-01,6.6018
2017-11-02,6.6068
2017-11-03,6.6360
2017-11-04,6.6360
2017-11-05,6.6360
2017-11-06,6.6311
2017-11-07,6.6380
2017-11-08,6.6249
2017-11-09,6.6378
2017-11-10,6.6378
2017-11-11,6.6378
2017-11-12,6.6378
2017-11-13,6.6385
2017-11-14,6.6350
2017-11-15,6.6200
2017-11-16,6.6273
2017-11-17,6.6245
2017-11-18,6.6245
2017-11-19,6.6245
2017-11-20,6.6245
2017-11-21,6.6265
2017-11-22,6.6086
2017-11-23,6.6086
2017-11-24,6.5998
2017-11-25,6.5998
2017-11-26,6.5998
2017-11-27,6.5967
2017-11-28,6.6044
2017-11-29,6.6091
2017-11-30,6.6090
2017-12-01,6.6137
2017-12-02,6.6137
2017-12-03,6.6137
2017-12-04,6.6185
2017-12-05,6.6170
2017-12-06,6.6136
2017-12-07,6.6173
2017-12-08,6.6199
2017-12-09,6.6199
2017-12-10,6.6199
2017-12-11,6.6175
2017-12-12,6.6210
2017-12-13,6.6171
2017-12-14,6.6091
2017-12-15,6.6088
2017-12-16,6.6088
2017-12-17,6.6088
2017-12-18,6.6088
2017-12-19,6.6088
2017-12-20,6.5771
2017-12-21,6.5833
2017-12-22,6.5750
2017-12-23,6.5750
2017-12-24,6.5750
2017-12-25,6.5750
2017-12-26,6.5429
2017-12-27,6.5560
2017-12-28,6.5322
2017-12-29,6.5063
2017-12-30,6.5063
2017-12-31,6.5063
2018-01-01,6.5063
2018-01-02,6.4910
2018-01-03,6.5010
2018-01-04,6.4915
2018-01-05,6.4875
2018-01-06,6.4875
2018-01-07,6.4875
2018-01-08,6.4970
2018-01-09,6.5263
2018-01-10,6.5055
2018-01-11,6.4956
2018-01-12,6.4607
2018-01-13,6.4607
2018-01-14,6.4607
2018-01-15,6.4607
2018-01-16,6.4395
2018-01-17,6.4330
2018-01-18,6.4175
2018-01-19,6.3990
2018-01-20,6.3990
2018-01-21,6.3990
2018-01-22,6.4035
2018-01-23,6.4000
2018-01-24,6.3650
2018-01-25,6.3189
2018-01-26,6.3199
2018-01-27,6.3199
2018-01-28,6.3199
2018-01-29,6.3328
2018-01-30,6.3199
2018-01-31,6.2841
2018-02-01,6.2969
2018-02-02,6.2984
2018-02-03,6.2984
2018-02-04,6.2984
2018-02-05,6.2850
2018-02-06,6.2830
2018-02-07,6.2649
2018-02-08,6.3222
2018-02-09,6.2966
2018-02-10,6.2966
2018-02-11,6.2966
2018-02-12,6.3250
2018-02-13,6.3380
2018-02-14,6.3438
2018-02-15,6.3438
2018-02-16,6.3438
2018-02-17,6.3438
2018-02-18,6.3438
2018-02-19,6.3438
2018-02-20,6.3351
2018-02-21,6.3351
2018-02-22,6.3471
2018-02-23,6.3329
2018-02-24,6.3329
2018-02-25,6.3329
2018-02-26,6.3115
2018-02-27,6.3169
2018-02-28,6.3280
2018-03-01,6.3565
2018-03-02,6.3428
2018-03-03,6.3428
2018-03-04,6.3428
2018-03-05,6.3491
2018-03-06,6.3093
2018-03-07,6.3225
2018-03-08,6.3389
2018-03-09,6.3285
2018-03-10,6.3285
2018-03-11,6.3285
2018-03-12,6.3270
2018-03-13,6.3180
2018-03-14,6.3140
2018-03-15,6.3202
2018-03-16,6.3300
2018-03-17,6.3300
2018-03-18,6.3300
2018-03-19,6.3291
2018-03-20,6.3328
2018-03-21,6.3200
2018-03-22,6.3310
2018-03-23,6.3110
2018-03-24,6.3110
2018-03-25,6.3110
2018-03-26,6.2685
2018-03-27,6.2781
2018-03-28,6.2946
2018-03-29,6.2876
2018-03-30,6.2726
2018-03-31,6.2726
2018-04-01,6.2726
2018-04-02,6.2785
2018-04-03,6.2881
2018-04-04,6.3045
2018-04-05,6.3045
2018-04-06,6.3045
2018-04-07,6.3045
2018-04-08,6.3045
2018-04-09,6.3035
2018-04-10,6.2798
2018-04-11,6.2655
2018-04-12,6.2876
2018-04-13,6.2725
2018-04-14,6.2725
2018-04-15,6.2725
2018-04-16,6.2752
2018-04-17,6.2804
2018-04-18,6.2722
2018-04-19,6.2765
2018-04-20,6.2945
2018-04-21,6.2945
2018-04-22,6.2945
2018-04-23,6.3158
2018-04-24,6.3035
2018-04-25,6.3236
2018-04-26,6.3340
2018-04-27,6.3325
2018-04-28,6.3325
2018-04-29,6.3325
2018-04-30,6.3325
2018-05-01,6.3325
2018-05-02,6.3610
2018-05-03,6.3520
2018-05-04,6.3589
2018-05-05,6.3589
2018-05-06,6.3589
2018-05-07,6.3640
2018-05-08,6.3690
2018-05-09,6.3585
2018-05-10,6.3440
2018-05-11,6.3333
2018-05-12,6.3333
2018-05-13,6.3333
2018-05-14,6.3360
2018-05-15,6.3760
2018-05-16,6.3706
2018-05-17,6.3645
2018-05-18,6.3768
2018-05-19,6.3768
2018-05-20,6.3768
2018-05-21,6.3815
2018-05-22,6.3660
2018-05-23,6.3875
2018-05-24,6.3757
2018-05-25,6.3903
2018-05-26,6.3903
2018-05-27,6.3903
2018-05-28,6.3903
2018-05-29,6.4162
2018-05-30,6.4175
2018-05-31,6.4096
2018-06-01,6.4180
2018-06-02,6.4180
2018-06-03,6.4180
2018-06-04,6.4050
2018-06-05,6.4042
2018-06-06,6.3850
2018-06-07,6.3890
2018-06-08,6.4031
2018-06-09,6.4031
2018-06-10,6.4031
2018-06-11,6.4000
2018-06-12,6.3992
2018-06-13,6.3944
2018-06-14,6.3980
2018-06-15,6.4379
2018-06-16,6.4379
2018-06-17,6.4379
2018-06-18,6.4379
2018-06-19,6.4802
2018-06-20,6.4713
2018-06-21,6.4900
2018-06-22,6.5027
2018-06-23,6.5027
2018-06-24,6.5027
2018-06-25,6.5360
2018-06-26,6.5759
2018-06-27,6.5992
2018-06-28,6.6235
2018-06-29,6.6171
2018-06-30,6.6171
2018-07-01,6.6171
2018-07-02,6.6632
2018-07-03,6.6368
2018-07-04,6.6368
2018-07-05,6.6341
2018-07-06,6.6396
2018-07-07,6.6396
2018-07-08,6.6396
2018-07-09,6.6123
2018-07-10,6.6296
2018-07-11,6.6764
2018-07-12,6.6630
2018-07-13,6.6900
2018-07-14,6.6900
2018-07-15,6.6900
2018-07-16,6.6866
2018-07-17,6.7018
2018-07-18,6.7161
2018-07-19,6.7701
2018-07-20,6.7659
2018-07-21,6.7659
2018-07-22,6.7659
2018-07-23,6.7927
2018-07-24,6.7912
2018-07-25,6.7658
2018-07-26,6.7865
2018-07-27,6.8097
2018-07-28,6.8097
2018-07-29,6.8097
2018-07-30,6.8102
2018-07-31,6.8038
2018-08-01,6.8154
2018-08-02,6.8380
2018-08-03,6.8309
2018-08-04,6.8309
2018-08-05,6.8309
2018-08-06,6.8500
2018-08-07,6.8280
2018-08-08,6.8344
2018-08-09,6.8199
2018-08-10,6.8458
2018-08-11,6.8458
2018-08-12,6.8458
2018-08-13,6.8880
2018-08-14,6.8809
2018-08-15,6.9330
2018-08-16,6.8792
2018-08-17,6.8740
2018-08-18,6.8740
2018-08-19,6.8740
2018-08-20,6.8546
2018-08-21,6.8444
2018-08-22,6.8400
2018-08-23,6.8748
2018-08-24,6.8030
2018-08-25,6.8030
2018-08-26,6.8030
2018-08-27,6.8145
2018-08-28,6.8018
2018-08-29,6.8190
2018-08-30,6.8415
2018-08-31,6.8300
2018-09-01,6.8300
2018-09-02,6.8300
2018-09-03,6.8300
2018-09-04,6.8427
2018-09-05,6.8270
2018-09-06,6.8322
2018-09-07,6.8419
2018-09-08,6.8419
2018-09-09,6.8419
2018-09-10,6.8545
2018-09-11,6.8704
2018-09-12,6.8574
2018-09-13,6.8407
2018-09-14,6.8673
2018-09-15,6.8673
2018-09-16,6.8673
2018-09-17,6.8540
2018-09-18,6.8591
2018-09-19,6.8466
2018-09-20,6.8455
2018-09-21,6.8559
2018-09-22,6.8559
2018-09-23,6.8559
2018-09-24,6.8559
2018-09-25,6.8632
2018-09-26,6.8763
2018-09-27,6.8880
2018-09-28,6.8680
2018-09-29,6.8680
2018-09-30,6.8680
2018-10-01,6.8680
2018-10-02,6.8680
2018-10-03,6.8680
2018-10-04,6.8680
2018-10-05,6.8680
2018-10-06,6.8680
2018-10-07,6.8680
2018-10-08,6.8680
2018-10-09,6.9217
2018-10-10,6.9224
2018-10-11,6.8880
2018-10-12,6.9182
2018-10-13,6.9182
2018-10-14,6.9182
2018-10-15,6.9131
2018-10-16,6.9102
2018-10-17,6.9263
2018-10-18,6.9367
2018-10-19,6.9291
2018-10-20,6.9291
2018-10-21,6.9291
2018-10-22,6.9446
2018-10-23,6.9373
2018-10-24,6.9420
2018-10-25,6.9477
2018-10-26,6.9425
2018-10-27,6.9425
2018-10-28,6.9425
2018-10-29,6.9605
2018-10-30,6.9663
2018-10-31,6.9737
2018-11-01,6.9205
2018-11-02,6.8894
2018-11-03,6.8894
2018-11-04,6.8894
2018-11-05,6.9249
2018-11-06,6.9172
2018-11-07,6.9174
2018-11-08,6.9318
2018-11-09,6.9553
2018-11-10,6.9553
2018-11-11,6.9553
2018-11-12,6.9553
2018-11-13,6.9546
2018-11-14,6.9500
2018-11-15,6.9380
2018-11-16,6.9367
2018-11-17,6.9367
2018-11-18,6.9367
2018-11-19,6.9398
2018-11-20,6.9448
2018-11-21,6.9248
2018-11-22,6.9248
2018-11-23,6.9477
2018-11-24,6.9477
2018-11-25,6.9477
2018-11-26,6.9397
2018-11-27,6.9498
2018-11-28,6.9534
2018-11-29,6.9419
2018-11-30,6.9558
2018-12-01,6.9558
2018-12-02,6.9558
2018-12-03,6.8798
2018-12-04,6.8343
2018-12-05,6.8343
2018-12-06,6.8816
2018-12-07,6.8733
2018-12-08,6.8733
2018-12-09,6.8733
2018-12-10,6.9077
2018-12-11,6.8968
2018-12-12,6.8778
2018-12-13,6.8798
2018-12-14,6.9050
2018-12-15,6.9050
2018-12-16,6.9050
2018-12-17,6.8962
2018-12-18,6.8939
2018-12-19,6.8918
2018-12-20,6.8834
2018-12-21,6.9048
2018-12-22,6.9048
2018-12-23,6.9048
2018-12-24,6.9048
2018-12-25,6.9048
2018-12-26,6.8847
2018-12-27,6.8649
2018-12-28,6.8755
2018-12-29,6.8755
2018-12-30,6.8755
2018-12-31,6.8755
2019-01-01,6.8755
2019-01-02,6.8597
2019-01-03,6.8708
2019-01-04,6.8663
2019-01-05,6.8663
2019-01-06,6.8663
2019-01-07,6.8501
2019-01-08,6.8519
2019-01-09,6.8117
2019-01-10,6.7875
2019-01-11,6.7596
2019-01-12,6.7596
2019-01-13,6.7596
2019-01-14,6.7596
2019-01-15,6.7595
2019-01-16,6.7532
2019-01-17,6.7735
2019-01-18,6.7765
2019-01-19,6.7765
2019-01-20,6.7765
2019-01-21,6.7765
2019-01-22,6.8072
2019-01-23,6.7897
2019-01-24,6.7835
2019-01-25,6.7448
2019-01-26,6.7448
2019-01-27,6.7448
2019-01-28,6.7437
2019-01-29,6.7304
2019-01-30,6.7115
2019-01-31,6.6958
2019-02-01,6.7426
2019-02-02,6.7426
2019-02-03,6.7426
2019-02-04,6.7426
2019-02-05,6.7426
2019-02-06,6.7426
2019-02-07,6.7426
2019-02-08,6.7426
2019-02-09,6.7426
2019-02-10,6.7426
2019-02-11,6.7907
2019-02-12,6.7726
2019-02-13,6.7598
2019-02-14,6.7711
2019-02-15,6.7680
2019-02-16,6.7680
2019-02-17,6.7680
2019-02-18,6.7680
2019-02-19,6.7560
2019-02-20,6.7560
2019-02-21,6.7195
2019-02-22,6.7112
2019-02-23,6.7112
2019-02-24,6.7112
2019-02-25,6.6844
2019-02-26,6.6980
2019-02-27,6.6822
2019-02-28,6.6912
2019-03-01,6.7048
2019-03-02,6.7048
2019-03-03,6.7048
2019-03-04,6.7045
2019-03-05,6.7060
2019-03-06,6.7099
2019-03-07,6.7132
2019-03-08,6.7201
2019-03-09,6.7201
2019-03-10,6.7201
2019-03-11,6.7215
2019-03-12,6.7070
2019-03-13,6.7064
2019-03-14,6.7209
2019-03-15,6.7129
2019-03-16,6.7129
2019-03-17,6.7129
2019-03-18,6.7121
2019-03-19,6.7106
2019-03-20,6.6916
2019-03-21,6.6952
2019-03-22,6.7162
2019-03-23,6.7162
2019-03-24,6.7162
2019-03-25,6.7079
2019-03-26,6.7145
2019-03-27,6.7262
2019-03-28,6.7381
2019-03-29,6.7112
2019-03-30,6.7112
2019-03-31,6.7112
2019-04-01,6.7102
2019-04-02,6.7223
2019-04-03,6.7098
2019-04-04,6.7167
2019-04-05,6.7182
2019-04-06,6.7182
2019-04-07,6.7182
2019-04-08,6.7158
2019-04-09,6.7111
2019-04-10,6.7153
2019-04-11,6.7188
2019-04-12,6.7039
2019-04-13,6.7039
2019-04-14,6.7039
2019-04-15,6.7072
2019-04-16,6.7112
2019-04-17,6.6870
2019-04-18,6.7081
2019-04-19,6.7032
2019-04-20,6.7032
2019-04-21,6.7032
2019-04-22,6.7112
2019-04-23,6.7249
2019-04-24,6.7207
2019-04-25,6.7418
2019-04-26,6.7282
2019-04-27,6.7282
2019-04-28,6.7282
2019-04-29,6.7332
2019-04-30,6.7347
2019-05-01,6.7319
2019-05-02,6.7337
2019-05-03,6.7337
2019-05-04,6.7337
2019-05-05,6.7337
2019-05-06,6.7602
2019-05-07,6.7755
2019-05-08,6.7818
2019-05-09,6.8256
2019-05-10,6.8217
2019-05-11,6.8217
2019-05-12,6.8217
2019-05-13,6.8765
2019-05-14,6.8737
2019-05-15,6.8742
2019-05-16,6.8832
2019-05-17,6.9182
2019-05-18,6.9182
2019-05-19,6.9182
2019-05-20,6.9111
2019-05-21,6.9007
2019-05-22,6.9054
2019-05-23,6.9087
2019-05-24,6.8997
2019-05-25,6.8997
2019-05-26,6.8997
2019-05-27,6.8997
2019-05-28,6.9078
2019-05-29,6.9138
2019-05-30,6.9011
2019-05-31,6.9027
2019-06-01,6.9027
2019-06-02,6.9027
2019-06-03,6.9028
2019-06-04,6.9072
2019-06-05,6.9084
2019-06-06,6.9082
2019-06-07,6.9057
2019-06-08,6.9057
2019-06-09,6.9057
2019-06-10,6.9298
2019-06-11,6.9107
2019-06-12,6.9161
2019-06-13,6.9212
2019-06-14,6.9247
2019-06-15,6.9247
2019-06-16,6.9247
2019-06-17,6.9251
2019-06-18,6.9002
2019-06-19,6.8996
2019-06-20,6.8510
2019-06-21,6.8686
2019-06-22,6.8686
2019-06-23,6.8686
2019-06-24,6.8758
2019-06-25,6.8791
2019-06-26,6.8781
2019-06-27,6.8762
2019-06-28,6.8650
2019-06-29,6.8650
2019-06-30,6.8650
2019-07-01,6.8487
2019-07-02,6.8717
2019-07-03,6.8806
2019-07-04,6.8806
2019-07-05,6.8925
2019-07-06,6.8925
2019-07-07,6.8925
2019-07-08,6.8808
2019-07-09,6.8866
2019-07-10,6.8705
2019-07-11,6.8682
2019-07-12,6.8796
2019-07-13,6.8796
2019-07-14,6.8796
2019-07-15,6.8769
2019-07-16,6.8753
2019-07-17,6.8731
2019-07-18,6.8788
2019-07-19,6.8812
2019-07-20,6.8812
2019-07-21,6.8812
2019-07-22,6.8803
2019-07-23,6.8787
2019-07-24,6.8717
2019-07-25,6.8714
2019-07-26,6.8785
2019-07-27,6.8785
2019-07-28,6.8785
2019-07-29,6.8927
2019-07-30,6.8833
2019-07-31,6.8833
2019-08-01,6.8972
2019-08-02,6.9387
2019-08-03,6.9387
2019-08-04,6.9387
2019-08-05,7.0481
2019-08-06,7.0192
2019-08-07,7.0592
2019-08-08,7.0440
2019-08-09,7.0613
2019-08-10,7.0613
2019-08-11,7.0613
2019-08-12,7.0578
2019-08-13,7.0423
2019-08-14,7.0224
2019-08-15,7.0327
2019-08-16,7.0413
2019-08-17,7.0413
2019-08-18,7.0413
2019-08-19,7.0499
2019-08-20,7.0597
2019-08-21,7.0623
2019-08-22,7.0829
2019-08-23,7.0928
2019-08-24,7.0928
2019-08-25,7.0928
2019-08-26,7.1503
2019-08-27,7.1603
2019-08-28,7.1628
2019-08-29,7.1434
2019-08-30,7.1543
2019-08-31,7.1543
2019-09-01,7.1543
2019-09-02,7.1543
2019-09-03,7.1786
2019-09-04,7.1440
2019-09-05,7.1468
2019-09-06,7.1131
2019-09-07,7.1131
2019-09-08,7.1131
2019-09-09,7.1210
2019-09-10,7.1121
2019-09-11,7.1153
2019-09-12,7.0787
2019-09-13,7.0754
2019-09-14,7.0754
2019-09-15,7.0754
2019-09-16,7.0659
2019-09-17,7.0905
2019-09-18,7.0849
2019-09-19,7.0959
2019-09-20,7.0909
2019-09-21,7.0909
2019-09-22,7.0909
2019-09-23,7.1168
2019-09-24,7.1138
2019-09-25,7.1313
2019-09-26,7.1300
2019-09-27,7.1218
2019-09-28,7.1218
2019-09-29,7.1218
2019-09-30,7.1477
2019-10-01,7.1473
2019-10-02,7.1473
2019-10-03,7.1473
2019-10-04,7.1473
2019-10-05,7.1473
2019-10-06,7.1473
2019-10-07,7.1473
2019-10-08,7.1422
2019-10-09,7.1316
2019-10-10,7.1153
2019-10-11,7.0868
2019-10-12,7.0868
2019-10-13,7.0868
2019-10-14,7.0868
